transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_status,channel,country,fraud_flag
316,1197,2023-01-14 03:00:00,CREDIT,88838,SUCCESS,NETBANKING,UAE,0
317,1981,2023-01-14 04:00:00,DEBIT,784,SUCCESS,NETBANKING,USA,0
318,1906,2023-01-14 05:00:00,DEBIT,8107,SUCCESS,UPI,India,0
319,1510,2023-01-14 06:00:00,CREDIT,41887,SUCCESS,CARD,India,0
320,1751,2023-01-14 07:00:00,DEBIT,49682,SUCCESS,CARD,Singapore,0
321,1143,2023-01-14 08:00:00,DEBIT,74891,SUCCESS,NETBANKING,USA,1
322,1608,2023-01-14 09:00:00,CREDIT,97898,SUCCESS,NETBANKING,Singapore,0
323,1200,2023-01-14 10:00:00,DEBIT,83729,SUCCESS,UPI,Singapore,0
324,1123,2023-01-14 11:00:00,DEBIT,5882,SUCCESS,CARD,UAE,0
325,1186,2023-01-14 12:00:00,DEBIT,66870,SUCCESS,NETBANKING,India,0
326,1325,2023-01-14 13:00:00,CREDIT,57745,SUCCESS,CARD,USA,0
327,1463,2023-01-14 14:00:00,DEBIT,99824,SUCCESS,CARD,UAE,0
328,1348,2023-01-14 15:00:00,DEBIT,32096,SUCCESS,CARD,UAE,0
329,1770,2023-01-14 16:00:00,CREDIT,29304,SUCCESS,NETBANKING,UAE,0
330,1659,2023-01-14 17:00:00,CREDIT,17252,SUCCESS,CARD,UK,0
331,1763,2023-01-14 18:00:00,CREDIT,55286,SUCCESS,NETBANKING,UK,0
332,1954,2023-01-14 19:00:00,CREDIT,90655,SUCCESS,UPI,UAE,0
333,1931,2023-01-14 20:00:00,DEBIT,85124,SUCCESS,UPI,UK,0
334,1402,2023-01-14 21:00:00,CREDIT,19789,SUCCESS,NETBANKING,USA,0
335,1345,2023-01-14 22:00:00,CREDIT,50790,SUCCESS,CARD,India,0
336,1962,2023-01-14 23:00:00,DEBIT,94142,SUCCESS,UPI,USA,0
337,1510,2023-01-15 00:00:00,CREDIT,83351,SUCCESS,UPI,India,0
338,1146,2023-01-15 01:00:00,DEBIT,57420,FAILED,NETBANKING,UK,0
339,1147,2023-01-15 02:00:00,CREDIT,64326,SUCCESS,NETBANKING,USA,0
340,1863,2023-01-15 03:00:00,CREDIT,56191,SUCCESS,NETBANKING,Singapore,0
341,1710,2023-01-15 04:00:00,CREDIT,79401,SUCCESS,NETBANKING,UAE,0
342,1819,2023-01-15 05:00:00,CREDIT,22042,SUCCESS,NETBANKING,India,1
343,1488,2023-01-15 06:00:00,CREDIT,38812,SUCCESS,NETBANKING,India,0
344,1928,2023-01-15 07:00:00,DEBIT,65377,SUCCESS,NETBANKING,Singapore,0
345,1935,2023-01-15 08:00:00,DEBIT,49732,SUCCESS,CARD,Singapore,0
346,1639,2023-01-15 09:00:00,CREDIT,38131,SUCCESS,CARD,UAE,0
347,1550,2023-01-15 10:00:00,DEBIT,20578,SUCCESS,CARD,UK,0
348,1337,2023-01-15 11:00:00,DEBIT,22651,SUCCESS,CARD,USA,0
349,1871,2023-01-15 12:00:00,DEBIT,48168,SUCCESS,UPI,USA,0
350,1640,2023-01-15 13:00:00,CREDIT,93708,SUCCESS,CARD,USA,0
351,1778,2023-01-15 14:00:00,CREDIT,35661,SUCCESS,UPI,UK,0
352,1987,2023-01-15 15:00:00,CREDIT,2992,SUCCESS,UPI,UAE,1
353,1952,2023-01-15 16:00:00,DEBIT,99602,SUCCESS,UPI,USA,0
354,1472,2023-01-15 17:00:00,DEBIT,24495,SUCCESS,NETBANKING,India,0
355,1945,2023-01-15 18:00:00,CREDIT,18856,SUCCESS,UPI,India,0
356,1150,2023-01-15 19:00:00,CREDIT,87810,SUCCESS,UPI,India,0
357,1414,2023-01-15 20:00:00,DEBIT,34751,SUCCESS,UPI,Singapore,0
358,1989,2023-01-15 21:00:00,DEBIT,66433,SUCCESS,NETBANKING,Singapore,0
359,1297,2023-01-15 22:00:00,DEBIT,73845,SUCCESS,CARD,UK,0
360,1610,2023-01-15 23:00:00,DEBIT,49406,SUCCESS,CARD,USA,0
361,1262,2023-01-16 00:00:00,CREDIT,21446,SUCCESS,UPI,Singapore,0
362,1763,2023-01-16 01:00:00,DEBIT,28124,SUCCESS,UPI,India,0
363,1143,2023-01-16 02:00:00,DEBIT,95050,SUCCESS,CARD,Singapore,0
364,1345,2023-01-16 03:00:00,CREDIT,40918,SUCCESS,CARD,India,0
365,1623,2023-01-16 04:00:00,DEBIT,6047,SUCCESS,CARD,USA,1
366,1571,2023-01-16 05:00:00,DEBIT,75253,SUCCESS,CARD,UK,0
367,1880,2023-01-16 06:00:00,CREDIT,86340,SUCCESS,UPI,UAE,0
368,1001,2023-01-16 07:00:00,DEBIT,94338,SUCCESS,UPI,UAE,0
369,1896,2023-01-16 08:00:00,DEBIT,67528,SUCCESS,UPI,India,0
370,1303,2023-01-16 09:00:00,DEBIT,29854,SUCCESS,CARD,Singapore,0
371,1253,2023-01-16 10:00:00,CREDIT,63455,SUCCESS,NETBANKING,Singapore,0
372,1651,2023-01-16 11:00:00,CREDIT,58341,SUCCESS,CARD,India,0
373,1452,2023-01-16 12:00:00,DEBIT,69060,SUCCESS,CARD,USA,0
374,1036,2023-01-16 13:00:00,CREDIT,13518,SUCCESS,NETBANKING,India,0
375,1159,2023-01-16 14:00:00,DEBIT,95522,SUCCESS,NETBANKING,USA,0
376,1008,2023-01-16 15:00:00,DEBIT,88693,SUCCESS,CARD,UK,1
377,1232,2023-01-16 16:00:00,CREDIT,55284,SUCCESS,NETBANKING,UK,0
378,1098,2023-01-16 17:00:00,DEBIT,4933,SUCCESS,NETBANKING,India,0
379,1658,2023-01-16 18:00:00,DEBIT,75530,SUCCESS,NETBANKING,UK,0
380,1815,2023-01-16 19:00:00,CREDIT,41933,SUCCESS,CARD,Singapore,0
381,1207,2023-01-16 20:00:00,DEBIT,665,SUCCESS,CARD,USA,0
382,1130,2023-01-16 21:00:00,DEBIT,40280,SUCCESS,NETBANKING,UAE,0
383,1403,2023-01-16 22:00:00,DEBIT,18502,FAILED,UPI,UAE,0
384,1151,2023-01-16 23:00:00,DEBIT,42945,SUCCESS,NETBANKING,UK,0
385,1053,2023-01-17 00:00:00,DEBIT,75951,SUCCESS,NETBANKING,USA,0
386,1119,2023-01-17 01:00:00,DEBIT,12934,SUCCESS,CARD,Singapore,0
387,1672,2023-01-17 02:00:00,DEBIT,67950,SUCCESS,UPI,UAE,0
388,1919,2023-01-17 03:00:00,DEBIT,37280,SUCCESS,NETBANKING,Singapore,0
389,1627,2023-01-17 04:00:00,DEBIT,3983,FAILED,UPI,Singapore,0
390,1586,2023-01-17 05:00:00,CREDIT,75687,SUCCESS,CARD,UAE,0
391,1624,2023-01-17 06:00:00,DEBIT,11795,SUCCESS,UPI,UAE,0
392,1967,2023-01-17 07:00:00,CREDIT,23223,SUCCESS,CARD,UK,0
393,1419,2023-01-17 08:00:00,CREDIT,58581,SUCCESS,NETBANKING,USA,0
394,1421,2023-01-17 09:00:00,CREDIT,73538,SUCCESS,CARD,India,0
395,1103,2023-01-17 10:00:00,DEBIT,17673,SUCCESS,UPI,USA,0
396,1851,2023-01-17 11:00:00,DEBIT,95010,SUCCESS,UPI,India,0
397,1253,2023-01-17 12:00:00,DEBIT,56594,SUCCESS,UPI,UAE,0
398,1226,2023-01-17 13:00:00,DEBIT,12388,FAILED,NETBANKING,Singapore,0
399,1111,2023-01-17 14:00:00,DEBIT,47078,SUCCESS,UPI,USA,0
400,1509,2023-01-17 15:00:00,DEBIT,72520,SUCCESS,UPI,Singapore,0
401,1472,2023-01-17 16:00:00,DEBIT,76195,SUCCESS,UPI,USA,0
402,1098,2023-01-17 17:00:00,CREDIT,54772,SUCCESS,CARD,USA,0
403,1152,2023-01-17 18:00:00,CREDIT,61921,SUCCESS,UPI,Singapore,0
404,1860,2023-01-17 19:00:00,DEBIT,83761,SUCCESS,CARD,UK,0
405,1913,2023-01-17 20:00:00,DEBIT,69324,SUCCESS,UPI,UAE,0
406,1895,2023-01-17 21:00:00,CREDIT,89505,SUCCESS,CARD,UK,0
407,1877,2023-01-17 22:00:00,CREDIT,54896,SUCCESS,CARD,UK,0
408,1337,2023-01-17 23:00:00,DEBIT,44806,SUCCESS,NETBANKING,USA,0
409,1705,2023-01-18 00:00:00,CREDIT,4123,SUCCESS,NETBANKING,UAE,0
410,1821,2023-01-18 01:00:00,DEBIT,82736,SUCCESS,CARD,USA,0
411,1162,2023-01-18 02:00:00,DEBIT,36835,SUCCESS,CARD,India,0
412,1719,2023-01-18 03:00:00,CREDIT,73059,SUCCESS,NETBANKING,USA,1
413,1956,2023-01-18 04:00:00,CREDIT,39318,SUCCESS,CARD,Singapore,0
414,1680,2023-01-18 05:00:00,DEBIT,12313,SUCCESS,NETBANKING,USA,0
415,1995,2023-01-18 06:00:00,DEBIT,98794,SUCCESS,NETBANKING,India,0
416,1160,2023-01-18 07:00:00,DEBIT,28560,SUCCESS,UPI,USA,0
417,1579,2023-01-18 08:00:00,DEBIT,64780,SUCCESS,UPI,India,0
418,1800,2023-01-18 09:00:00,CREDIT,31117,SUCCESS,NETBANKING,UAE,0
419,1397,2023-01-18 10:00:00,DEBIT,98636,SUCCESS,NETBANKING,USA,0
420,1276,2023-01-18 11:00:00,DEBIT,92138,SUCCESS,CARD,India,0
421,1815,2023-01-18 12:00:00,DEBIT,31090,SUCCESS,NETBANKING,UAE,0
422,1915,2023-01-18 13:00:00,CREDIT,19615,SUCCESS,NETBANKING,Singapore,0
423,1503,2023-01-18 14:00:00,DEBIT,30091,SUCCESS,UPI,UK,0
424,1895,2023-01-18 15:00:00,DEBIT,7734,SUCCESS,NETBANKING,India,0
425,1391,2023-01-18 16:00:00,CREDIT,77134,SUCCESS,CARD,Singapore,0
426,1134,2023-01-18 17:00:00,CREDIT,76552,FAILED,NETBANKING,UAE,0
427,1194,2023-01-18 18:00:00,DEBIT,29477,SUCCESS,UPI,Singapore,0
428,1400,2023-01-18 19:00:00,CREDIT,33101,SUCCESS,UPI,USA,0
429,1639,2023-01-18 20:00:00,CREDIT,1491,SUCCESS,UPI,UK,0
430,1032,2023-01-18 21:00:00,CREDIT,65306,FAILED,UPI,India,0
431,1687,2023-01-18 22:00:00,DEBIT,42315,FAILED,NETBANKING,UAE,0
432,1459,2023-01-18 23:00:00,DEBIT,79820,SUCCESS,CARD,UK,0
433,1954,2023-01-19 00:00:00,DEBIT,27214,SUCCESS,CARD,UAE,0
434,1882,2023-01-19 01:00:00,CREDIT,11982,SUCCESS,CARD,Singapore,0
435,1469,2023-01-19 02:00:00,DEBIT,17373,SUCCESS,NETBANKING,UAE,0
436,1374,2023-01-19 03:00:00,DEBIT,45747,SUCCESS,NETBANKING,UAE,0
437,1021,2023-01-19 04:00:00,DEBIT,82765,SUCCESS,NETBANKING,Singapore,0
438,1749,2023-01-19 05:00:00,DEBIT,64992,SUCCESS,CARD,Singapore,0
439,1669,2023-01-19 06:00:00,CREDIT,42779,SUCCESS,NETBANKING,UK,0
440,1037,2023-01-19 07:00:00,DEBIT,527,SUCCESS,NETBANKING,India,0
441,1229,2023-01-19 08:00:00,CREDIT,97052,SUCCESS,UPI,Singapore,0
442,1364,2023-01-19 09:00:00,DEBIT,66367,SUCCESS,UPI,UK,0
443,1562,2023-01-19 10:00:00,CREDIT,899,SUCCESS,CARD,UAE,0
444,1437,2023-01-19 11:00:00,CREDIT,55759,SUCCESS,UPI,UAE,0
445,1775,2023-01-19 12:00:00,CREDIT,94509,SUCCESS,UPI,USA,0
446,1282,2023-01-19 13:00:00,DEBIT,7125,SUCCESS,UPI,Singapore,0
447,1026,2023-01-19 14:00:00,CREDIT,14581,SUCCESS,NETBANKING,UK,0
448,1225,2023-01-19 15:00:00,DEBIT,25511,SUCCESS,UPI,UK,0
449,1276,2023-01-19 16:00:00,CREDIT,96994,SUCCESS,UPI,India,0
450,1797,2023-01-19 17:00:00,CREDIT,15061,SUCCESS,UPI,UK,0
451,1608,2023-01-19 18:00:00,DEBIT,21867,SUCCESS,NETBANKING,Singapore,0
452,1283,2023-01-19 19:00:00,CREDIT,51790,SUCCESS,CARD,UK,0
453,1878,2023-01-19 20:00:00,CREDIT,52970,SUCCESS,NETBANKING,USA,0
454,1959,2023-01-19 21:00:00,DEBIT,36235,SUCCESS,NETBANKING,UAE,0
455,1480,2023-01-19 22:00:00,CREDIT,64614,SUCCESS,UPI,UAE,0
456,1452,2023-01-19 23:00:00,CREDIT,87028,SUCCESS,CARD,UK,0
457,1828,2023-01-20 00:00:00,CREDIT,78898,SUCCESS,UPI,UK,0
458,1815,2023-01-20 01:00:00,DEBIT,70865,SUCCESS,UPI,UK,0
459,1658,2023-01-20 02:00:00,DEBIT,23872,SUCCESS,CARD,UK,0
460,1515,2023-01-20 03:00:00,DEBIT,18899,SUCCESS,CARD,USA,0
461,1546,2023-01-20 04:00:00,DEBIT,23655,SUCCESS,NETBANKING,Singapore,0
462,1191,2023-01-20 05:00:00,CREDIT,92252,SUCCESS,CARD,USA,0
463,1048,2023-01-20 06:00:00,CREDIT,19433,SUCCESS,NETBANKING,USA,0
464,1511,2023-01-20 07:00:00,DEBIT,4361,SUCCESS,NETBANKING,USA,0
465,1016,2023-01-20 08:00:00,CREDIT,69102,SUCCESS,UPI,UAE,0
466,1171,2023-01-20 09:00:00,CREDIT,46653,SUCCESS,UPI,USA,0
467,1219,2023-01-20 10:00:00,CREDIT,3188,SUCCESS,UPI,UK,0
468,1157,2023-01-20 11:00:00,CREDIT,45883,SUCCESS,CARD,USA,0
469,1476,2023-01-20 12:00:00,DEBIT,1215,SUCCESS,CARD,UK,0
470,1045,2023-01-20 13:00:00,CREDIT,70214,SUCCESS,NETBANKING,Singapore,0
471,1372,2023-01-20 14:00:00,DEBIT,68226,SUCCESS,NETBANKING,UAE,0
472,1517,2023-01-20 15:00:00,CREDIT,73008,SUCCESS,NETBANKING,Singapore,0
473,1098,2023-01-20 16:00:00,DEBIT,69209,SUCCESS,CARD,Singapore,0
474,1891,2023-01-20 17:00:00,CREDIT,3078,SUCCESS,NETBANKING,UAE,0
475,1744,2023-01-20 18:00:00,CREDIT,9522,SUCCESS,NETBANKING,UK,0
476,1036,2023-01-20 19:00:00,DEBIT,43726,SUCCESS,CARD,UK,0
477,1279,2023-01-20 20:00:00,DEBIT,89333,SUCCESS,UPI,UK,0
478,1348,2023-01-20 21:00:00,CREDIT,56274,SUCCESS,CARD,UAE,0
479,1496,2023-01-20 22:00:00,CREDIT,96456,SUCCESS,NETBANKING,USA,0
480,1301,2023-01-20 23:00:00,CREDIT,37843,SUCCESS,UPI,India,0
481,1180,2023-01-21 00:00:00,CREDIT,70561,SUCCESS,CARD,USA,0
482,1606,2023-01-21 01:00:00,CREDIT,57299,SUCCESS,UPI,USA,0
483,1098,2023-01-21 02:00:00,DEBIT,29530,SUCCESS,UPI,Singapore,0
484,1699,2023-01-21 03:00:00,CREDIT,28934,SUCCESS,NETBANKING,India,0
485,1992,2023-01-21 04:00:00,CREDIT,24535,SUCCESS,CARD,UK,0
486,1115,2023-01-21 05:00:00,DEBIT,87312,FAILED,NETBANKING,USA,0
487,1190,2023-01-21 06:00:00,DEBIT,55897,FAILED,CARD,UAE,0
488,1252,2023-01-21 07:00:00,DEBIT,43654,SUCCESS,CARD,USA,0
489,1980,2023-01-21 08:00:00,CREDIT,54655,SUCCESS,CARD,UK,0
490,1927,2023-01-21 09:00:00,CREDIT,85450,SUCCESS,UPI,USA,0
491,1982,2023-01-21 10:00:00,DEBIT,14816,SUCCESS,UPI,Singapore,0
492,1160,2023-01-21 11:00:00,CREDIT,60361,SUCCESS,NETBANKING,Singapore,0
493,1255,2023-01-21 12:00:00,CREDIT,27628,SUCCESS,CARD,USA,0
494,1322,2023-01-21 13:00:00,DEBIT,2095,SUCCESS,CARD,Singapore,0
495,1127,2023-01-21 14:00:00,DEBIT,22514,SUCCESS,UPI,UAE,0
496,1017,2023-01-21 15:00:00,DEBIT,13944,SUCCESS,CARD,India,0
497,1792,2023-01-21 16:00:00,CREDIT,36759,SUCCESS,NETBANKING,USA,0
498,1734,2023-01-21 17:00:00,CREDIT,15622,SUCCESS,CARD,UAE,0
499,1565,2023-01-21 18:00:00,DEBIT,74134,SUCCESS,CARD,UAE,0
500,1569,2023-01-21 19:00:00,CREDIT,42422,SUCCESS,UPI,UAE,0
501,1322,2023-01-21 20:00:00,DEBIT,67738,SUCCESS,CARD,UK,0
502,1871,2023-01-21 21:00:00,DEBIT,8624,SUCCESS,NETBANKING,USA,0
503,1685,2023-01-21 22:00:00,DEBIT,30946,SUCCESS,NETBANKING,USA,0
504,1791,2023-01-21 23:00:00,CREDIT,73743,SUCCESS,NETBANKING,USA,0
505,1625,2023-01-22 00:00:00,CREDIT,60196,SUCCESS,NETBANKING,India,0
506,1287,2023-01-22 01:00:00,DEBIT,83904,SUCCESS,UPI,UAE,0
507,1942,2023-01-22 02:00:00,DEBIT,47803,SUCCESS,CARD,USA,0
508,1853,2023-01-22 03:00:00,DEBIT,24499,SUCCESS,UPI,Singapore,0
509,1662,2023-01-22 04:00:00,CREDIT,75260,SUCCESS,NETBANKING,UK,0
510,1961,2023-01-22 05:00:00,CREDIT,92762,SUCCESS,CARD,India,0
511,1638,2023-01-22 06:00:00,DEBIT,88767,SUCCESS,UPI,UK,0
512,1154,2023-01-22 07:00:00,DEBIT,48691,FAILED,CARD,UAE,0
513,1489,2023-01-22 08:00:00,DEBIT,20814,SUCCESS,NETBANKING,Singapore,0
514,1385,2023-01-22 09:00:00,CREDIT,35977,SUCCESS,NETBANKING,UAE,0
515,1985,2023-01-22 10:00:00,DEBIT,84206,SUCCESS,CARD,USA,0
516,1784,2023-01-22 11:00:00,DEBIT,78118,SUCCESS,CARD,UK,0
517,1103,2023-01-22 12:00:00,DEBIT,99954,SUCCESS,NETBANKING,Singapore,0
518,1928,2023-01-22 13:00:00,CREDIT,59236,SUCCESS,UPI,UK,0
519,1392,2023-01-22 14:00:00,CREDIT,33514,SUCCESS,NETBANKING,India,0
520,1810,2023-01-22 15:00:00,DEBIT,86676,SUCCESS,CARD,Singapore,1
521,1245,2023-01-22 16:00:00,CREDIT,79043,SUCCESS,UPI,India,0
522,1175,2023-01-22 17:00:00,DEBIT,45568,SUCCESS,NETBANKING,Singapore,0
523,1038,2023-01-22 18:00:00,DEBIT,98941,SUCCESS,CARD,USA,0
524,1476,2023-01-22 19:00:00,CREDIT,79802,SUCCESS,CARD,UK,0
525,1681,2023-01-22 20:00:00,DEBIT,72208,SUCCESS,CARD,UK,0
526,1758,2023-01-22 21:00:00,CREDIT,98638,SUCCESS,UPI,UAE,0
527,1537,2023-01-22 22:00:00,DEBIT,92608,SUCCESS,UPI,Singapore,0
528,1866,2023-01-22 23:00:00,DEBIT,46935,SUCCESS,UPI,Singapore,0
529,1817,2023-01-23 00:00:00,CREDIT,63433,SUCCESS,UPI,India,0
530,1920,2023-01-23 01:00:00,CREDIT,42564,SUCCESS,CARD,Singapore,1
531,1407,2023-01-23 02:00:00,CREDIT,23023,FAILED,CARD,UK,0
532,1524,2023-01-23 03:00:00,CREDIT,61955,SUCCESS,UPI,Singapore,0
533,1827,2023-01-23 04:00:00,DEBIT,67545,SUCCESS,UPI,UAE,0
534,1505,2023-01-23 05:00:00,DEBIT,98484,SUCCESS,CARD,UAE,0
535,1902,2023-01-23 06:00:00,CREDIT,67719,SUCCESS,NETBANKING,UK,0
536,1824,2023-01-23 07:00:00,CREDIT,46246,SUCCESS,NETBANKING,UK,1
537,1035,2023-01-23 08:00:00,CREDIT,60132,FAILED,CARD,UK,0
538,1684,2023-01-23 09:00:00,DEBIT,17240,SUCCESS,UPI,Singapore,0
539,1019,2023-01-23 10:00:00,CREDIT,2770,SUCCESS,UPI,Singapore,1
540,1320,2023-01-23 11:00:00,DEBIT,36619,SUCCESS,CARD,USA,0
541,1775,2023-01-23 12:00:00,DEBIT,44612,SUCCESS,NETBANKING,India,0
542,1511,2023-01-23 13:00:00,DEBIT,57911,SUCCESS,CARD,Singapore,0
543,1399,2023-01-23 14:00:00,CREDIT,14791,SUCCESS,CARD,USA,0
544,1653,2023-01-23 15:00:00,DEBIT,34362,FAILED,CARD,USA,0
545,1971,2023-01-23 16:00:00,CREDIT,54992,SUCCESS,UPI,UAE,0
546,1882,2023-01-23 17:00:00,CREDIT,25695,SUCCESS,UPI,Singapore,0
547,1470,2023-01-23 18:00:00,DEBIT,57307,SUCCESS,UPI,USA,0
548,1142,2023-01-23 19:00:00,DEBIT,33540,SUCCESS,NETBANKING,UAE,0
549,1091,2023-01-23 20:00:00,CREDIT,8730,SUCCESS,CARD,India,0
550,1353,2023-01-23 21:00:00,CREDIT,31350,SUCCESS,CARD,UAE,0
551,1833,2023-01-23 22:00:00,CREDIT,94434,SUCCESS,NETBANKING,India,0
552,1799,2023-01-23 23:00:00,CREDIT,98848,SUCCESS,UPI,UK,0
553,1726,2023-01-24 00:00:00,CREDIT,77618,SUCCESS,CARD,UK,0
554,1958,2023-01-24 01:00:00,CREDIT,74291,SUCCESS,NETBANKING,UAE,0
555,1853,2023-01-24 02:00:00,DEBIT,64891,SUCCESS,UPI,UK,0
556,1050,2023-01-24 03:00:00,DEBIT,84218,SUCCESS,UPI,Singapore,0
557,1664,2023-01-24 04:00:00,DEBIT,63853,SUCCESS,CARD,UAE,0
558,1697,2023-01-24 05:00:00,DEBIT,60620,SUCCESS,UPI,USA,0
559,1574,2023-01-24 06:00:00,CREDIT,4108,SUCCESS,NETBANKING,Singapore,0
560,1189,2023-01-24 07:00:00,DEBIT,44564,SUCCESS,UPI,UAE,0
561,1124,2023-01-24 08:00:00,DEBIT,596,SUCCESS,CARD,India,0
562,1149,2023-01-24 09:00:00,DEBIT,99867,SUCCESS,NETBANKING,UK,0
563,1313,2023-01-24 10:00:00,DEBIT,23312,SUCCESS,UPI,UK,0
564,1569,2023-01-24 11:00:00,DEBIT,20737,SUCCESS,UPI,UK,0
565,1341,2023-01-24 12:00:00,DEBIT,45327,SUCCESS,UPI,UAE,0
566,1304,2023-01-24 13:00:00,CREDIT,82513,SUCCESS,NETBANKING,Singapore,0
567,1691,2023-01-24 14:00:00,DEBIT,83446,SUCCESS,UPI,India,0
568,1681,2023-01-24 15:00:00,DEBIT,9984,FAILED,CARD,UK,0
569,1837,2023-01-24 16:00:00,DEBIT,68359,SUCCESS,NETBANKING,Singapore,0
570,1782,2023-01-24 17:00:00,DEBIT,49910,SUCCESS,NETBANKING,USA,0
571,1053,2023-01-24 18:00:00,CREDIT,4861,SUCCESS,UPI,USA,0
572,1443,2023-01-24 19:00:00,CREDIT,73266,FAILED,NETBANKING,India,0
573,1612,2023-01-24 20:00:00,DEBIT,16475,SUCCESS,CARD,UK,1
574,1992,2023-01-24 21:00:00,DEBIT,25318,SUCCESS,NETBANKING,USA,0
575,1263,2023-01-24 22:00:00,DEBIT,30665,SUCCESS,CARD,Singapore,0
576,1052,2023-01-24 23:00:00,CREDIT,33075,SUCCESS,UPI,Singapore,0
577,1571,2023-01-25 00:00:00,CREDIT,27173,SUCCESS,NETBANKING,USA,0
578,1619,2023-01-25 01:00:00,DEBIT,69826,SUCCESS,CARD,UK,0
579,1004,2023-01-25 02:00:00,DEBIT,1983,SUCCESS,UPI,India,0
580,1102,2023-01-25 03:00:00,DEBIT,68522,FAILED,CARD,UK,0
581,1195,2023-01-25 04:00:00,DEBIT,49729,SUCCESS,NETBANKING,UAE,0
582,1773,2023-01-25 05:00:00,DEBIT,64270,SUCCESS,NETBANKING,USA,0
583,1876,2023-01-25 06:00:00,CREDIT,74589,SUCCESS,CARD,UAE,0
584,1991,2023-01-25 07:00:00,DEBIT,8481,SUCCESS,UPI,USA,0
585,1883,2023-01-25 08:00:00,CREDIT,23338,SUCCESS,UPI,India,0
586,1349,2023-01-25 09:00:00,CREDIT,13895,SUCCESS,UPI,UK,0
587,1046,2023-01-25 10:00:00,DEBIT,96064,SUCCESS,UPI,UK,0
588,1866,2023-01-25 11:00:00,DEBIT,63099,SUCCESS,CARD,USA,0
589,1822,2023-01-25 12:00:00,CREDIT,50007,SUCCESS,NETBANKING,Singapore,0
590,1935,2023-01-25 13:00:00,DEBIT,9738,SUCCESS,CARD,UAE,0
591,1819,2023-01-25 14:00:00,CREDIT,70567,SUCCESS,NETBANKING,UK,0
592,1655,2023-01-25 15:00:00,CREDIT,42723,SUCCESS,NETBANKING,UK,0
593,1268,2023-01-25 16:00:00,CREDIT,38592,SUCCESS,CARD,USA,0
594,1369,2023-01-25 17:00:00,CREDIT,26511,SUCCESS,CARD,Singapore,0
595,1635,2023-01-25 18:00:00,DEBIT,20634,SUCCESS,UPI,UAE,0
596,1105,2023-01-25 19:00:00,CREDIT,29281,SUCCESS,NETBANKING,Singapore,0
597,1669,2023-01-25 20:00:00,DEBIT,20096,SUCCESS,UPI,Singapore,0
598,1658,2023-01-25 21:00:00,DEBIT,72189,SUCCESS,UPI,USA,0
599,1656,2023-01-25 22:00:00,CREDIT,83709,SUCCESS,CARD,Singapore,0
600,1119,2023-01-25 23:00:00,DEBIT,72766,SUCCESS,UPI,UAE,0
601,1830,2023-01-26 00:00:00,CREDIT,29505,SUCCESS,UPI,India,0
602,1786,2023-01-26 01:00:00,DEBIT,71425,SUCCESS,UPI,India,0
603,1603,2023-01-26 02:00:00,CREDIT,29030,SUCCESS,CARD,UAE,0
604,1057,2023-01-26 03:00:00,CREDIT,17629,SUCCESS,UPI,USA,0
605,1950,2023-01-26 04:00:00,CREDIT,53646,SUCCESS,UPI,UK,0
606,1345,2023-01-26 05:00:00,CREDIT,8042,SUCCESS,CARD,USA,0
607,1740,2023-01-26 06:00:00,CREDIT,7648,SUCCESS,CARD,UAE,0
608,1473,2023-01-26 07:00:00,DEBIT,18396,SUCCESS,CARD,Singapore,0
609,1116,2023-01-26 08:00:00,DEBIT,51116,SUCCESS,NETBANKING,India,0
610,1829,2023-01-26 09:00:00,DEBIT,97880,SUCCESS,CARD,Singapore,0
611,1790,2023-01-26 10:00:00,DEBIT,396,SUCCESS,NETBANKING,USA,0
612,1126,2023-01-26 11:00:00,CREDIT,68045,SUCCESS,CARD,UAE,0
613,1392,2023-01-26 12:00:00,CREDIT,60080,FAILED,CARD,India,0
614,1907,2023-01-26 13:00:00,CREDIT,56882,SUCCESS,CARD,UAE,0
615,1640,2023-01-26 14:00:00,CREDIT,34329,SUCCESS,NETBANKING,India,0
616,1057,2023-01-26 15:00:00,DEBIT,96482,SUCCESS,UPI,India,0
617,1633,2023-01-26 16:00:00,DEBIT,53544,SUCCESS,CARD,India,0
618,1512,2023-01-26 17:00:00,CREDIT,35136,SUCCESS,NETBANKING,USA,0
619,1750,2023-01-26 18:00:00,CREDIT,39422,SUCCESS,CARD,UAE,0
620,1801,2023-01-26 19:00:00,DEBIT,27267,SUCCESS,UPI,UK,0
621,1095,2023-01-26 20:00:00,DEBIT,51767,SUCCESS,NETBANKING,UK,0
622,1637,2023-01-26 21:00:00,CREDIT,94627,FAILED,CARD,UK,0
623,1117,2023-01-26 22:00:00,DEBIT,83437,SUCCESS,CARD,UAE,1
624,1559,2023-01-26 23:00:00,DEBIT,51568,SUCCESS,CARD,Singapore,1
625,1600,2023-01-27 00:00:00,CREDIT,72994,SUCCESS,UPI,UAE,0
626,1487,2023-01-27 01:00:00,CREDIT,53184,SUCCESS,NETBANKING,India,0
627,1236,2023-01-27 02:00:00,DEBIT,63238,SUCCESS,CARD,Singapore,0
628,1884,2023-01-27 03:00:00,DEBIT,22688,SUCCESS,CARD,India,0
629,1896,2023-01-27 04:00:00,DEBIT,63001,SUCCESS,NETBANKING,India,0
630,1271,2023-01-27 05:00:00,CREDIT,17771,SUCCESS,UPI,UAE,0
